,districts,longitude,latitude,year,pop,spei,dep.index,built,temp.jan,temp.apr,temp.jul,temp.oct,total.con,protests,battles,expl,riots,vac,sd,precip.jan,precip.apr,precip.jul,precip.oct
1597,Rawalpindi,73.19820627,33.46323948,2020,5789273,1.228798384,69.80362888,1.597913008,11.74808555,24.27762271,32.64275356,26.60923625,216,65,4,2,3,4,3,2.461153066,1.400883361,1.847938469,0.030546732
1598,Rawalpindi,73.19820627,33.46323948,2021,5905278,0.019353557,69.80362888,1.597913008,14.3898774,25.17256377,31.87903156,25.57607326,79,68,3,3,3,3,1,0.871438809,1.268426799,5.142070628,1.031840376
1599,Rawalpindi,73.19820627,33.46323948,2022,6023607,0.019353557,69.80362888,1.597913008,12.80158098,31.26355281,29.42952853,26.71034303,125,60,6,2,5,5,3,2.869689383,0.502070977,4.69891369,0.36841248
1600,Rondu,75.14419786,35.5706755,2010,31765,1.018732343,84.19921926,0.00088459,-15.06753169,-3.843704681,10.04838904,-0.066800437,0,0,0,0,0,0,0,1.010732983,2.510288812,2.446793952,0.242938856
1601,Rondu,75.14419786,35.5706755,2011,32403,0.619845678,84.19921926,0.00088459,-17.7716388,-5.483339295,11.80761874,-0.865520205,0,0,0,0,0,0,0,0.821423837,1.331968677,1.76925186,1.039969257
1602,Rondu,75.14419786,35.5706755,2012,32734,-0.08520512,84.19921926,0.00088459,-18.48793837,-5.019384085,11.71274336,-3.799666746,0,0,0,0,0,0,0,0.964891019,1.472059154,0.940185513,0.820526233
1603,Rondu,75.14419786,35.5706755,2013,34034,-0.113489483,84.19921926,0.00088459,-19.21135517,-4.913388017,13.37201394,3.253011652,0,0,0,0,0,0,0,0.884555381,1.651345046,1.489476964,0.727389039
1604,Rondu,75.14419786,35.5706755,2014,27706,-0.558875044,84.19921926,0.00088459,-17.00259539,-5.664447684,13.07131047,-2.698972569,0,0,0,0,0,0,0,0.898660601,2.041247513,1.336841389,1.262938586
1605,Rondu,75.14419786,35.5706755,2015,27803,0.92358792,84.19921926,0.00088459,-16.89043528,-4.803070767,13.87625782,-1.514078878,0,0,0,0,0,0,0,0.936659208,1.902204241,1.551646788,1.062217035
1606,Rondu,75.14419786,35.5706755,2016,19632,0.823585645,84.19921926,0.00088459,-17.38699,-3.906679562,13.20475875,-0.085546744,0,0,0,0,0,0,0,1.024880946,2.642664162,1.816440231,0.716916982
1607,Rondu,75.14419786,35.5706755,2017,21296,0.208268281,84.19921926,0.00088459,-15.39079428,-4.193466285,14.32941008,0.887608999,0,0,0,0,0,0,0,2.673503302,2.899336418,1.783827253,0.627712153
1608,Rondu,75.14419786,35.5706755,2018,21627,-0.924686387,84.19921926,0.00088459,-17.44481759,-3.827118965,12.93379519,-5.422461457,0,0,0,0,0,0,0,0.718519848,1.935458365,1.83454193,1.117355622
1609,Rondu,75.14419786,35.5706755,2019,24129,0.305801187,84.19921926,0.00088459,-17.75715013,-2.451457771,13.55432972,-3.050577031,0,0,0,0,0,0,0,1.65666656,1.703854932,0.804091514,1.094573555
1610,Rondu,75.14419786,35.5706755,2020,24634,0.629262884,84.19921926,0.00088459,-16.93434612,-4.422997338,12.39549022,0.582584344,3,0,0,0,0,0,0,1.968605632,1.542756225,1.995939838,0.803364882
1611,Rondu,75.14419786,35.5706755,2021,25138,-0.273814207,84.19921926,0.00088459,-18.52130044,-6.320377785,13.95518295,-2.451775505,1,0,0,0,0,0,0,0.945848973,1.567312131,2.385991906,1.426281305
1612,Rondu,75.14419786,35.5706755,2022,25652,-0.273814207,84.19921926,0.00088459,-15.65597509,-2.984170621,14.85684854,-1.255252749,1,0,0,0,0,0,0,1.530595816,0.920929751,1.914813453,0.976816341
1613,Sahiwal,72.89388115,30.5485011,2010,2532630,-0.120113544,74.06858524,5.233937604,19.77226578,36.94830366,36.21618306,32.57513977,6,6,0,0,0,0,0,0.067587467,0.295846966,2.038342408,0.217301551
1614,Sahiwal,72.89388115,30.5485011,2011,2575852,1.07813513,74.06858524,5.233937604,17.97212889,32.83746521,36.15448547,31.48961633,1,2,0,2,1,1,0,0.033261916,0.309734196,1.397689027,0.014420762
1615,Sahiwal,72.89388115,30.5485011,2012,2616392,0.18336729,74.06858524,5.233937604,17.12325375,31.4430916,38.74666972,29.61836421,4,3,1,2,0,0,0,0.261697374,0.688885351,0.353737494,0.348905388
1616,Sahiwal,72.89388115,30.5485011,2013,2656915,0.818883443,74.06858524,5.233937604,18.25534216,32.8173018,36.83042222,31.80623404,8,3,0,3,0,0,0,0.057584871,0.239255827,1.175046683,0.32490728
1617,Sahiwal,72.89388115,30.5485011,2014,2697355,0.522715529,74.06858524,5.233937604,18.35724582,32.52318178,37.03579914,30.49021999,5,2,3,1,0,0,0,0.050099844,0.198379185,0.869717118,0.564644724
1618,Sahiwal,72.89388115,30.5485011,2015,2737390,1.260189844,74.06858524,5.233937604,17.72485557,32.68259741,33.96122264,30.12917036,12,3,1,2,0,0,0,0.518949511,0.369844516,2.083496208,0.344709441
1619,Sahiwal,72.89388115,30.5485011,2016,2132880,1.429492623,74.06858524,5.233937604,19.01676208,34.00468865,36.29655494,32.35189349,13,3,1,0,0,1,1,0.266150491,0.095240109,1.265584384,0.147987219
1620,Sahiwal,72.89388115,30.5485011,2017,2313511,0.65314417,74.06858524,5.233937604,17.78176385,36.48370028,36.69793138,33.03290128,15,5,0,0,0,0,1,0.333921798,0.12439517,1.152686347,0.003443624
1621,Sahiwal,72.89388115,30.5485011,2018,2346674,-0.274351947,74.06858524,5.233937604,20.40385111,35.05221957,36.11242808,31.31804632,23,4,1,1,0,0,0,0.042059868,0.220631238,0.885797068,0.049125301
1622,Sahiwal,72.89388115,30.5485011,2019,2582233,0.519459082,74.06858524,5.233937604,17.7135866,33.96077993,36.65973763,30.35624003,31,5,0,0,1,0,0,0.539360761,0.654410912,1.216654231,0.613155282
1623,Sahiwal,72.89388115,30.5485011,2020,2636120,1.776518802,74.06858524,5.233937604,16.06429288,31.66444629,37.65245308,32.34106723,7,5,0,0,1,0,0,0.974304472,0.489510208,0.79037312,0.003606047
1624,Sahiwal,72.89388115,30.5485011,2021,2688960,0.40083968,74.06858524,5.233937604,18.01708402,32.8184287,37.22302497,31.22439315,20,6,0,0,0,0,0,0.384340835,0.299772206,0.325002027,0.164473229
1625,Sahiwal,72.89388115,30.5485011,2022,2742859,0.40083968,74.06858524,5.233937604,16.88624324,38.07954691,33.54736984,31.86004335,26,5,0,0,0,1,0,0.703435812,0.035197465,5.013864155,0.010509056
1626,Sanghar,69.29612304,25.959599,2010,1782962,0.522342887,83.83229038,0.032051639,24.86158125,40.58768199,36.25762976,35.67562877,41,38,1,0,2,0,0,0.005412717,0.005721676,1.31293267,0.054643
1627,Sanghar,69.29612304,25.959599,2011,1810458,0.691474389,83.83229038,0.032051639,23.38014087,37.06549129,37.57605946,33.1891287,40,32,6,2,0,1,0,0.006957508,0.042827556,0.312667239,0.000840136
1628,Sanghar,69.29612304,25.959599,2012,1838994,-0.70568264,83.83229038,0.032051639,22.4991798,36.80086306,37.95567839,33.84292999,53,28,5,5,0,2,1,0.03157265,0.142704916,0.013498595,0.041578482
1629,Sanghar,69.29612304,25.959599,2013,1866983,-0.009408209,83.83229038,0.032051639,23.7246274,35.65514252,36.92647092,35.56479831,79,27,1,10,1,2,0,0.015334689,0.430680446,0.374149922,0.034768161
1630,Sanghar,69.29612304,25.959599,2014,1886793,-0.603730823,83.83229038,0.032051639,22.3059319,37.7269175,37.79853406,35.11366781,27,29,0,8,0,3,1,0.000222219,0.065619844,0.509681059,0.02142558
1631,Sanghar,69.29612304,25.959599,2015,1914473,-0.812199916,83.83229038,0.032051639,23.30584706,38.77514136,36.28327366,34.97728532,22,31,1,6,0,1,2,0.002301067,0.042196399,1.998647752,0.01297778
1632,Sanghar,69.29612304,25.959599,2016,1405743,-0.699737984,83.83229038,0.032051639,24.95468146,37.79562057,37.79054166,34.79559948,13,33,6,0,0,1,1,0.006357247,0.005381821,0.030522192,0.12237988
1633,Sanghar,69.29612304,25.959599,2017,1524778,-0.782322109,83.83229038,0.032051639,22.30879289,39.47692324,35.76160276,36.22426907,36,38,1,1,0,1,0,0.033510259,0.034428306,1.037686218,0.00060621
1634,Sanghar,69.29612304,25.959599,2018,1546634,-1.294440001,83.83229038,0.032051639,25.47338638,39.07801233,37.89370783,35.41950476,55,33,0,0,5,3,0,0.000222219,0.057838511,0.090133471,0.025133078
1635,Sanghar,69.29612304,25.959599,2019,1701871,-0.84370859,83.83229038,0.032051639,23.41426274,38.82396188,38.2913851,34.45691367,120,37,0,2,0,1,1,0.017175198,0.025856923,1.134707922,0.15595481
1636,Sanghar,69.29612304,25.959599,2020,1737379,0.618730433,83.83229038,0.032051639,21.50258496,38.34132115,38.54875587,34.85145436,122,37,3,0,0,1,0,0.030257371,0.010550251,0.130867403,0.026315947
1637,Sanghar,69.29612304,25.959599,2021,1772209,0.09418424,83.83229038,0.032051639,22.98701755,38.18216887,36.98417625,34.30562255,181,36,3,0,0,2,0,0.000231047,0.064317806,0.461267308,0.001996522
1638,Sanghar,69.29612304,25.959599,2022,1807737,0.09418424,83.83229038,0.032051639,21.60076408,40.94720839,32.67373097,34.20575046,87,33,2,3,2,1,0,0.480661056,0.026814694,2.934707254,0.000381112
1639,Sargodha,72.74286108,32.10104139,2010,3671444,0.239367286,79.0994364,2.117696559,18.82893112,35.54702494,35.11195515,29.95849439,6,4,0,1,1,0,0,0.061029608,0.214121236,2.162502791,0.364805512
1640,Sargodha,72.74286108,32.10104139,2011,3734107,1.232350973,79.0994364,2.117696559,16.8622665,30.42116164,35.46871712,31.0790163,3,4,0,2,0,0,0,0.132046489,0.704539423,0.917996125,0.261260377
1641,Sargodha,72.74286108,32.10104139,2012,3792876,0.531687298,79.0994364,2.117696559,16.26678643,30.03790179,38.36558892,28.46853292,15,3,0,2,0,1,0,0.599812364,0.962901939,0.614619029,0.613922927
1642,Sargodha,72.74286108,32.10104139,2013,3851564,0.932136707,79.0994364,2.117696559,17.21762703,30.2158839,34.61289374,30.49677439,11,6,0,0,0,0,0,0.091368043,0.338078105,3.992619558,0.263529958
1643,Sargodha,72.74286108,32.10104139,2014,3910045,0.682946237,79.0994364,2.117696559,17.7190601,29.31241177,35.86525825,28.4807793,13,3,1,1,0,1,0,0.093681131,0.623639347,1.474369953,1.023876102
1644,Sargodha,72.74286108,32.10104139,2015,3968139,1.390186307,79.0994364,2.117696559,17.25387027,29.31083785,33.99744863,29.14874584,21,4,1,0,0,1,0,0.545277143,1.372818859,1.953607005,1.19543618
1645,Sargodha,72.74286108,32.10104139,2016,3415898,1.50267379,79.0994364,2.117696559,17.80553936,32.47749647,34.88807069,31.50464258,3,5,0,1,0,0,0,0.553188049,0.210800251,1.757204796,0.264740885
1646,Sargodha,72.74286108,32.10104139,2017,3705186,0.754118952,79.0994364,2.117696559,16.59224252,34.28409577,35.64986863,31.87362936,13,6,0,0,0,0,0,0.704350895,0.396557904,1.232764636,0.165771169
1647,Sargodha,72.74286108,32.10104139,2018,3757818,-0.338618156,79.0994364,2.117696559,19.41108679,32.53454561,35.16941395,29.57335877,25,5,0,0,0,1,0,0.026869865,1.149660238,1.496333413,0.204607845
1648,Sargodha,72.74286108,32.10104139,2019,4135028,0.618481279,79.0994364,2.117696559,15.83331212,31.7755721,35.57787804,28.82510084,34,4,0,1,0,1,0,1.347469153,1.010476143,1.715308172,1.204376737
1649,Sargodha,72.74286108,32.10104139,2020,4221318,1.658250848,79.0994364,2.117696559,15.18183938,29.09827266,36.03013156,30.3066537,14,6,0,0,0,0,0,1.220865647,0.505229539,1.571816947,0.045621106
1650,Sargodha,72.74286108,32.10104139,2021,4305934,0.290142725,79.0994364,2.117696559,17.61205523,31.05245374,35.96930933,29.92548523,5,4,1,0,1,0,0,0.152204435,0.342341729,1.74710407,0.433995126
1651,Sargodha,72.74286108,32.10104139,2022,4392246,0.290142725,79.0994364,2.117696559,16.25027107,36.96171862,32.98651885,30.60017866,15,5,1,0,0,0,0,0.954809756,0.190540789,4.229163634,0.037354897
1652,Shaheed Benazir Abad,68.33312072,26.36100923,2010,1476262,-0.248894215,83.25405744,0.1393676,24.05888441,40.4830594,37.88784981,35.63927873,133,124,0,1,4,4,0,0.003203289,0.037183525,1.463174847,0.010750051
1653,Shaheed Benazir Abad,68.33312072,26.36100923,2011,1498812,0.264056206,83.25405744,0.1393676,22.30607914,36.43827594,39.18287786,33.24364175,72,75,12,26,9,11,0,0.019841819,0.044849133,0.433725245,0.000261835
1654,Shaheed Benazir Abad,68.33312072,26.36100923,2012,1522405,-0.827144995,83.25405744,0.1393676,21.55920581,36.2869989,40.04474765,32.62301422,148,83,9,13,14,13,1,0.067400283,0.110670364,0.001995015,0.040897482
1655,Shaheed Benazir Abad,68.33312072,26.36100923,2013,1544018,-0.527731863,83.25405744,0.1393676,22.48739367,35.08273118,39.43380869,35.26669608,113,85,7,22,11,8,0,0.105966018,0.397110576,0.130596984,0.045423558
1656,Shaheed Benazir Abad,68.33312072,26.36100923,2014,1566880,-1.100831496,83.25405744,0.1393676,21.29363907,37.27535008,39.70161352,34.58028056,55,75,18,27,3,8,2,0.000568855,0.064983735,0.299161136,0.099201663
1657,Shaheed Benazir Abad,68.33312072,26.36100923,2015,1590605,-1.367872581,83.25405744,0.1393676,22.32592744,38.55709684,38.07958912,34.92309076,77,84,19,16,3,10,1,0.002609056,0.075422431,1.690944434,0.036658619
1658,Shaheed Benazir Abad,68.33312072,26.36100923,2016,1028484,-1.247835557,83.25405744,0.1393676,24.08279661,37.92689855,39.93307887,35.16156486,40,100,17,9,1,3,3,0.002153477,0.002004919,0.01258227,0.025209726
1659,Shaheed Benazir Abad,68.33312072,26.36100923,2017,1115582,-1.324080487,83.25405744,0.1393676,21.20237812,39.67198831,38.05567692,35.86829986,119,110,6,10,5,2,0,0.083355445,0.035024477,0.731693581,0.000232123
1660,Shaheed Benazir Abad,68.33312072,26.36100923,2018,1131573,-1.784001003,83.25405744,0.1393676,24.14060405,38.64517736,40.09286653,34.7622724,116,118,1,5,5,3,1,0.000222219,0.091476632,0.032429659,0.001628571
1661,Shaheed Benazir Abad,68.33312072,26.36100923,2019,1245165,-1.042164867,83.25405744,0.1393676,22.39828245,38.37887441,39.87612544,34.22616212,68,98,11,2,9,10,3,0.020426148,0.095873957,1.204515037,0.093457409
1662,Shaheed Benazir Abad,68.33312072,26.36100923,2020,1271153,0.352574093,83.25405744,0.1393676,20.63484627,37.90675576,39.94824486,33.55335182,148,120,7,1,2,3,0,0.00835331,0.004926566,0.171678306,0.000420297
1663,Shaheed Benazir Abad,68.33312072,26.36100923,2021,1296630,0.074916472,83.25405744,0.1393676,21.81779326,37.53602836,38.62971689,33.82277632,154,112,6,6,7,2,0,0.000222219,0.07098549,0.385146681,0.011859286
1664,Shaheed Benazir Abad,68.33312072,26.36100923,2022,1322618,0.074916472,83.25405744,0.1393676,20.4234059,40.64873677,32.90248066,33.529793,113,108,5,6,7,4,3,0.191991178,0.047018084,4.929208372,0.000440105
1665,Shaheed Sikandarabad,66.1802582,28.31815069,2010,103489,-1.299530536,89.588275,0.002919039,13.85744979,27.3408831,31.01717641,24.70418643,3,2,0,0,0,1,0,0.123072577,0.065760199,1.294611827,0.032045671
1666,Shaheed Sikandarabad,66.1802582,28.31815069,2011,103455,0.207617538,89.588275,0.002919039,11.86670637,23.86891454,31.58002679,23.18315194,1,2,0,1,0,0,0,0.048891334,0.267293259,0.502680066,0.260796309
1667,Shaheed Sikandarabad,66.1802582,28.31815069,2012,105064,-0.702433066,89.588275,0.002919039,8.721457354,22.94664163,33.4442358,21.86350998,0,2,0,0,0,1,0,0.719794203,0.407395338,0.03873985,0.016627017
1668,Shaheed Sikandarabad,66.1802582,28.31815069,2013,106615,-0.572022931,89.588275,0.002919039,11.90310054,22.04279003,32.15833174,24.3469372,0,3,0,0,0,0,0,0.020258348,0.620970957,0.402835871,0.022103018
1669,Shaheed Sikandarabad,66.1802582,28.31815069,2014,110766,-1.066329607,89.588275,0.002919039,10.04930956,24.43576655,32.49857404,23.80733769,1,3,0,0,0,0,0,0.140985596,0.216965102,0.378309886,0.014503907
1670,Shaheed Sikandarabad,66.1802582,28.31815069,2015,112584,-1.20775266,89.588275,0.002919039,12.68583374,25.83195699,30.96446525,24.23327012,2,2,0,0,0,1,0,0.236548764,0.354363986,0.704735202,0.068904259
1671,Shaheed Sikandarabad,66.1802582,28.31815069,2016,126529,-1.338436912,89.588275,0.002919039,14.0044753,24.37408621,32.45141686,23.51325216,1,2,0,0,0,1,0,0.125311704,0.209342788,0.469081555,0.000651482
1672,Shaheed Sikandarabad,66.1802582,28.31815069,2017,137242,-1.568663965,89.588275,0.002919039,10.26933038,26.64946301,31.83078429,24.94745812,0,3,0,0,0,0,0,0.676601089,0.009770415,0.49750571,0.000222219
1673,Shaheed Sikandarabad,66.1802582,28.31815069,2018,139207,-1.928344717,89.588275,0.002919039,13.98174189,25.87783779,33.63752157,21.9558925,1,2,0,0,1,0,0,0.003760737,0.207927381,0.207996991,0.030084985
1674,Shaheed Sikandarabad,66.1802582,28.31815069,2019,153184,-0.142829391,89.588275,0.002919039,12.32523832,23.84666408,31.7488543,22.64434586,0,1,0,2,0,0,0,0.699305608,0.599879074,0.901523167,0.298107363
1675,Shaheed Sikandarabad,66.1802582,28.31815069,2020,156380,0.647870357,89.588275,0.002919039,7.608416941,24.58824257,31.96204475,21.5404816,4,3,0,0,0,0,0,1.212320998,0.088105066,0.707136753,0.000222219
1676,Shaheed Sikandarabad,66.1802582,28.31815069,2021,159512,-0.320987011,89.588275,0.002919039,11.98192581,25.63867122,32.58412619,22.6809815,1,2,1,0,0,0,0,0.000222219,0.070911352,0.193367252,0.102676796
1677,Shaheed Sikandarabad,66.1802582,28.31815069,2022,162707,-0.320987011,89.588275,0.002919039,10.30199889,27.98369714,26.40250016,23.42701007,1,3,0,0,0,0,0,0.559806817,0.06542375,3.776701846,0.000790703
1678,Shangla,72.73127978,34.84890581,2010,615672,0.836222827,80.96233226,0.110932944,6.276167711,16.02592886,22.67325686,17.14787211,1,0,1,0,0,0,0,1.462754313,2.405374254,7.477118077,0.381199601
1679,Shangla,72.73127978,34.84890581,2011,626348,1.37187692,80.96233226,0.110932944,2.234478603,13.66817626,22.05005825,15.62730465,2,0,1,0,0,0,0,0.684807058,2.695894105,4.204779435,1.659724335
1680,Shangla,72.73127978,34.84890581,2012,636164,-0.08061754,80.96233226,0.110932944,-1.399855944,13.12466534,23.86327829,14.17490825,1,1,0,0,0,0,0,2.138405845,2.250853051,2.56401852,1.104672432
1681,Shangla,72.73127978,34.84890581,2013,646033,1.074905548,80.96233226,0.110932944,0.296525966,13.68517259,22.69656876,16.69556551,5,1,0,0,0,0,0,0.977107323,2.27590379,4.845978393,0.919290718
1682,Shangla,72.73127978,34.84890581,2014,655925,0.443109179,80.96233226,0.110932944,3.709258145,13.04172699,22.40373043,14.68349775,2,0,0,1,0,0,0,0.437610616,2.520320287,6.455066678,1.543872478
1683,Shangla,72.73127978,34.84890581,2015,665655,1.74357731,80.96233226,0.110932944,4.221098315,15.1110993,21.8956053,15.92720157,4,1,0,0,0,0,0,1.051166303,3.004218097,4.773856005,1.97292104
1684,Shangla,72.73127978,34.84890581,2016,473931,1.372840367,80.96233226,0.110932944,3.924359186,14.55570024,21.85297517,17.6487529,16,1,0,0,0,0,0,1.842700928,3.379947943,4.610901262,0.434330906
1685,Shangla,72.73127978,34.84890581,2017,514068,0.162034785,80.96233226,0.110932944,0.439369403,15.78807317,21.80978779,17.54909684,20,1,0,0,0,0,0,4.318600996,3.20627948,3.573888138,0.493740513
1686,Shangla,72.73127978,34.84890581,2018,521438,-1.266831209,80.96233226,0.110932944,4.511428994,15.73634119,22.21844261,14.17723015,38,1,0,0,0,0,0,0.696520308,4.387412439,5.106762206,1.011653604
1687,Shangla,72.73127978,34.84890581,2019,573778,0.327085285,80.96233226,0.110932944,-0.19376695,14.809995,22.45211887,15.51223116,69,0,1,0,0,0,0,2.949337614,3.28924053,5.499484073,0.931472499
1688,Shangla,72.73127978,34.84890581,2020,585751,0.832420496,80.96233226,0.110932944,-0.17472735,13.9656584,22.95940812,16.84602479,16,1,0,0,0,0,0,2.923006226,2.711355596,3.641512638,0.189008585
1689,Shangla,72.73127978,34.84890581,2021,597492,-0.757300665,80.96233226,0.110932944,2.320760497,13.6272179,22.35896415,15.6803369,49,0,1,0,0,0,0,0.940093451,3.068531652,6.644821339,1.816057187
1690,Shangla,72.73127978,34.84890581,2022,609468,-0.757300665,80.96233226,0.110932944,0.976471871,18.94929688,21.28735974,15.84872126,35,0,0,0,0,0,1,2.63720291,0.893740214,9.481864351,0.854414927
1691,Sheikhupura,74.05476748,31.73958282,2010,3150127,-0.60333779,74.49283089,2.525620127,18.38294664,35.96303141,34.35997359,29.05449212,12,8,2,0,1,1,0,0.211193941,0.373641569,3.787215371,0.751061797
1692,Sheikhupura,74.05476748,31.73958282,2011,3203904,0.930816857,74.49283089,2.525620127,16.36958954,30.98347402,33.90453926,29.9477471,2,7,0,2,0,2,1,0.176643067,0.938243217,1.923355157,0.144791293
1693,Sheikhupura,74.05476748,31.73958282,2012,3254421,0.364967739,74.49283089,2.525620127,15.76713781,29.87193016,36.99328957,28.23602425,12,9,1,1,1,0,0,0.695395836,1.128649226,0.894615722,0.473341083
1694,Sheikhupura,74.05476748,31.73958282,2013,3303781,0.830637374,74.49283089,2.525620127,16.35005824,30.95961032,34.213915,29.52825036,13,7,2,1,2,0,0,0.292226668,0.403689961,1.461940356,0.814311513
